post_id,brand,user_type,post_text,likes,comments,shares
1947,Puma,influencer,"Puma It's okay, average product nothing special",181,41,43
1948,Puma,developer,"Puma Decent experience, could be better",726,108,107
1949,Puma,student,"Puma Super comfortable and stylish, worth every penny",324,247,196
1950,Adidas,athlete,"Adidas Super comfortable and stylish, worth every penny",864,162,92
1951,Puma,influencer,"Puma Great experience, highly recommend this product",205,237,46
1952,Apple,athlete,"Apple Decent experience, could be better",895,142,76
1953,Samsung,athlete,"Samsung Not bad, not great just fine",238,49,191
1954,Apple,developer,"Apple Not bad, not great just fine",377,134,148
1955,Apple,athlete,"Apple Not bad, not great just fine",561,295,38
1956,Samsung,student,"Samsung Very disappointed, poor quality and bad experience",438,282,192
1957,Adidas,traveler,"Adidas Super comfortable and stylish, worth every penny",519,106,138
1958,Samsung,developer,"Samsung Great experience, highly recommend this product",505,274,63
1959,Nike,traveler,"Nike Great experience, highly recommend this product",368,151,199
1960,Samsung,traveler,"Samsung Not bad, not great just fine",430,26,93
1961,Apple,athlete,"Apple Super comfortable and stylish, worth every penny",235,47,188
1962,Adidas,influencer,"Adidas Not bad, not great just fine",497,153,32
1963,Samsung,traveler,"Samsung Very disappointed, poor quality and bad experience",65,61,175
1964,Samsung,athlete,"Samsung Very disappointed, poor quality and bad experience",488,278,169
1965,Nike,developer,"Nike It's okay, average product nothing special",529,86,5
1966,Samsung,influencer,"Samsung Not bad, not great just fine",430,11,52
1967,Nike,student,"Nike Great experience, highly recommend this product",796,53,138
1968,Adidas,developer,"Adidas Super comfortable and stylish, worth every penny",475,284,102
1969,Apple,traveler,"Apple Not worth the money, totally dissatisfied",254,278,112
1970,Puma,traveler,"Puma Super comfortable and stylish, worth every penny",392,159,124
1971,Samsung,traveler,"Samsung Worst purchase ever, would not recommend",577,142,21
1972,Puma,student,"Puma Decent experience, could be better",654,63,192
1973,Samsung,student,"Samsung Great experience, highly recommend this product",770,169,62
1974,Apple,influencer,"Apple Decent experience, could be better",782,23,53
1975,Apple,traveler,"Apple Decent experience, could be better",788,47,51
1976,Apple,influencer,"Apple Not worth the money, totally dissatisfied",918,214,96
1977,Puma,influencer,"Puma Absolutely love this brand, amazing quality and performance",406,190,18
1978,Puma,athlete,"Puma Very disappointed, poor quality and bad experience",387,200,24
1979,Samsung,athlete,"Samsung Not worth the money, totally dissatisfied",664,300,92
1980,Puma,student,"Puma Decent experience, could be better",368,197,122
1981,Apple,athlete,"Apple Super comfortable and stylish, worth every penny",525,134,191
1982,Nike,traveler,"Nike Worst purchase ever, would not recommend",755,43,101
1983,Adidas,student,"Adidas Decent experience, could be better",829,186,177
1984,Samsung,developer,"Samsung Not bad, not great just fine",630,168,47
1985,Apple,student,"Apple Decent experience, could be better",385,69,81
1986,Puma,influencer,"Puma Worst purchase ever, would not recommend",356,269,83
1987,Nike,student,"Nike Decent experience, could be better",184,294,122
1988,Puma,developer,"Puma Not bad, not great just fine",231,145,5
1989,Samsung,student,"Samsung Great experience, highly recommend this product",830,275,5
1990,Apple,influencer,"Apple Not bad, not great just fine",506,147,125
1991,Adidas,developer,"Adidas It's okay, average product nothing special",139,226,104
1992,Adidas,traveler,"Adidas Worst purchase ever, would not recommend",634,296,193
1993,Samsung,athlete,"Samsung Decent experience, could be better",130,296,22
1994,Apple,traveler,"Apple Decent experience, could be better",308,286,85
1995,Adidas,traveler,"Adidas It's okay, average product nothing special",529,97,55
1996,Puma,student,"Puma Not worth the money, totally dissatisfied",617,125,97
1997,Nike,developer,"Nike Super comfortable and stylish, worth every penny",482,173,73
1998,Nike,student,"Nike Very disappointed, poor quality and bad experience",777,12,7
1999,Adidas,student,"Adidas Absolutely love this brand, amazing quality and performance",380,229,14
2000,Apple,developer,"Apple Great experience, highly recommend this product",542,146,28
2001,Nike,athlete,"Nike Decent experience, could be better",526,63,103
2002,Puma,athlete,"Puma Worst purchase ever, would not recommend",792,33,90
2003,Puma,athlete,"Puma Very disappointed, poor quality and bad experience",860,60,58
2004,Apple,developer,"Apple Great experience, highly recommend this product",92,254,77
2005,Samsung,developer,"Samsung Worst purchase ever, would not recommend",920,52,17
2006,Adidas,student,"Adidas Absolutely love this brand, amazing quality and performance",347,29,143
2007,Apple,student,"Apple Worst purchase ever, would not recommend",408,190,6
2008,Nike,traveler,"Nike Not worth the money, totally dissatisfied",199,47,9
2009,Apple,influencer,"Apple Not bad, not great just fine",774,31,82
2010,Samsung,influencer,"Samsung Absolutely love this brand, amazing quality and performance",307,259,13
2011,Puma,developer,"Puma Great experience, highly recommend this product",425,162,126
2012,Apple,student,"Apple It's okay, average product nothing special",281,70,195
2013,Samsung,athlete,"Samsung It's okay, average product nothing special",226,264,99
2014,Apple,influencer,"Apple Worst purchase ever, would not recommend",993,267,148
2015,Samsung,student,"Samsung Super comfortable and stylish, worth every penny",588,292,166
2016,Nike,influencer,"Nike Very disappointed, poor quality and bad experience",177,98,68
2017,Puma,influencer,"Puma Not bad, not great just fine",143,213,116
2018,Adidas,developer,"Adidas Super comfortable and stylish, worth every penny",161,194,179
2019,Adidas,developer,"Adidas Absolutely love this brand, amazing quality and performance",685,294,58
2020,Apple,influencer,"Apple Worst purchase ever, would not recommend",683,275,92
2021,Puma,student,"Puma Decent experience, could be better",224,67,197
2022,Nike,student,"Nike Decent experience, could be better",333,121,45
2023,Samsung,developer,"Samsung Not worth the money, totally dissatisfied",428,284,39
2024,Apple,student,"Apple Not bad, not great just fine",100,171,10
2025,Apple,influencer,"Apple Not bad, not great just fine",924,143,101
2026,Apple,athlete,"Apple It's okay, average product nothing special",579,296,82
2027,Adidas,athlete,"Adidas It's okay, average product nothing special",980,185,177
2028,Puma,influencer,"Puma Decent experience, could be better",958,18,52
2029,Nike,athlete,"Nike Very disappointed, poor quality and bad experience",154,27,137
2030,Puma,developer,"Puma Absolutely love this brand, amazing quality and performance",638,285,192
2031,Puma,influencer,"Puma Super comfortable and stylish, worth every penny",318,225,33
2032,Samsung,athlete,"Samsung Very disappointed, poor quality and bad experience",192,286,88
2033,Apple,developer,"Apple Decent experience, could be better",154,143,40
2034,Nike,influencer,"Nike Not bad, not great just fine",578,195,76
2035,Puma,traveler,"Puma Not bad, not great just fine",84,173,167
2036,Apple,developer,"Apple Not worth the money, totally dissatisfied",940,89,85
2037,Puma,influencer,"Puma Not bad, not great just fine",476,216,85
2038,Nike,developer,"Nike It's okay, average product nothing special",717,67,9
2039,Samsung,influencer,"Samsung Worst purchase ever, would not recommend",619,243,38
2040,Apple,student,"Apple Decent experience, could be better",954,90,149
2041,Samsung,student,"Samsung Decent experience, could be better",741,62,76
2042,Adidas,influencer,"Adidas Decent experience, could be better",714,150,133
2043,Nike,developer,"Nike Not worth the money, totally dissatisfied",995,86,55
2044,Nike,developer,"Nike Not bad, not great just fine",983,51,69
2045,Puma,influencer,"Puma Super comfortable and stylish, worth every penny",191,123,167
2046,Adidas,athlete,"Adidas Decent experience, could be better",312,21,174
2047,Nike,developer,"Nike It's okay, average product nothing special",121,284,156
2048,Puma,student,"Puma Very disappointed, poor quality and bad experience",957,86,158
2049,Nike,student,"Nike Not worth the money, totally dissatisfied",680,266,71
2050,Adidas,developer,"Adidas Super comfortable and stylish, worth every penny",905,69,65
2051,Samsung,traveler,"Samsung Not worth the money, totally dissatisfied",674,210,5
2052,Puma,traveler,"Puma Decent experience, could be better",957,275,90
2053,Samsung,influencer,"Samsung Super comfortable and stylish, worth every penny",643,98,77
2054,Puma,student,"Puma Decent experience, could be better",207,293,143
2055,Adidas,student,"Adidas Absolutely love this brand, amazing quality and performance",651,191,57
2056,Nike,athlete,"Nike Not bad, not great just fine",153,53,144
2057,Apple,influencer,"Apple It's okay, average product nothing special",741,46,28
2058,Adidas,athlete,"Adidas Super comfortable and stylish, worth every penny",420,45,40
2059,Puma,influencer,"Puma Worst purchase ever, would not recommend",185,227,10
2060,Puma,traveler,"Puma Decent experience, could be better",391,206,107
2061,Samsung,influencer,"Samsung Super comfortable and stylish, worth every penny",416,179,191
2062,Apple,athlete,"Apple Great experience, highly recommend this product",154,63,74
2063,Samsung,developer,"Samsung Great experience, highly recommend this product",674,176,64
2064,Apple,traveler,"Apple Super comfortable and stylish, worth every penny",245,260,189
2065,Adidas,student,"Adidas Worst purchase ever, would not recommend",201,287,146
2066,Samsung,athlete,"Samsung Super comfortable and stylish, worth every penny",339,116,63
2067,Adidas,developer,"Adidas Worst purchase ever, would not recommend",544,144,142
2068,Adidas,traveler,"Adidas Not worth the money, totally dissatisfied",621,272,41
2069,Nike,traveler,"Nike Very disappointed, poor quality and bad experience",542,141,170
2070,Apple,influencer,"Apple Not worth the money, totally dissatisfied",79,100,181
2071,Adidas,traveler,"Adidas Absolutely love this brand, amazing quality and performance",474,179,14
2072,Apple,student,"Apple Not bad, not great just fine",779,252,173
2073,Adidas,athlete,"Adidas Absolutely love this brand, amazing quality and performance",234,167,55
2074,Puma,student,"Puma It's okay, average product nothing special",918,84,122
2075,Samsung,influencer,"Samsung Absolutely love this brand, amazing quality and performance",286,210,130
2076,Nike,athlete,"Nike Very disappointed, poor quality and bad experience",770,31,129
2077,Samsung,influencer,"Samsung Not worth the money, totally dissatisfied",253,122,99
2078,Puma,developer,"Puma Decent experience, could be better",218,289,130
2079,Apple,influencer,"Apple Worst purchase ever, would not recommend",300,210,101
2080,Samsung,traveler,"Samsung It's okay, average product nothing special",148,241,191
2081,Adidas,influencer,"Adidas It's okay, average product nothing special",993,130,99
2082,Adidas,traveler,"Adidas Absolutely love this brand, amazing quality and performance",257,176,48
2083,Nike,athlete,"Nike It's okay, average product nothing special",163,50,51
2084,Adidas,traveler,"Adidas It's okay, average product nothing special",958,161,121
2085,Adidas,student,"Adidas Super comfortable and stylish, worth every penny",519,231,57
2086,Puma,developer,"Puma Great experience, highly recommend this product",116,49,121
2087,Apple,athlete,"Apple Not bad, not great just fine",534,33,19
2088,Puma,developer,"Puma Decent experience, could be better",548,223,139
2089,Puma,student,"Puma Not bad, not great just fine",385,56,126
2090,Samsung,influencer,"Samsung Decent experience, could be better",506,83,31
2091,Puma,traveler,"Puma Not worth the money, totally dissatisfied",989,34,171
2092,Nike,athlete,"Nike Great experience, highly recommend this product",125,206,159
2093,Samsung,influencer,"Samsung Absolutely love this brand, amazing quality and performance",466,165,27
2094,Samsung,developer,"Samsung It's okay, average product nothing special",631,217,192
2095,Nike,traveler,"Nike Not worth the money, totally dissatisfied",182,149,184
2096,Apple,developer,"Apple Decent experience, could be better",932,131,24
2097,Adidas,influencer,"Adidas Absolutely love this brand, amazing quality and performance",729,52,58
